user_role,department,country,city,device_type,device_fingerprint,browser,os,auth_method,resource_accessed,login_hour,session_duration,failed_login_attempts,command_count,device,operating_system,resource
1,0,3,4,0,66,3,2,3,3,22,87,0,35,3,3,5
4,4,3,5,0,199,2,2,3,2,21,49,0,5,3,3,5
1,0,4,10,1,367,2,2,2,5,19,55,0,32,3,3,5
4,4,1,1,2,460,1,0,3,3,22,69,0,25,3,3,5
3,2,3,5,2,252,2,2,3,1,21,57,0,16,3,3,5
1,0,1,1,1,431,3,1,2,5,21,67,0,30,3,3,5
0,3,3,5,0,475,2,1,0,0,22,65,0,26,3,3,5
4,4,2,11,0,476,1,1,3,3,22,24,0,18,3,3,5
4,4,3,5,0,86,3,2,0,3,21,51,0,31,3,3,5
1,0,0,2,2,188,3,1,2,5,21,89,0,36,3,3,5
1,0,1,9,1,53,3,0,2,3,23,50,0,7,3,3,5
4,4,0,7,1,253,2,0,3,2,22,54,0,21,3,3,5
3,2,0,2,2,116,2,1,2,1,21,59,0,20,3,3,5
1,0,2,11,2,437,1,1,3,6,21,83,0,26,3,3,5
0,3,1,6,0,104,2,2,3,6,19,58,1,10,3,3,5
0,3,1,9,1,440,1,2,2,0,21,88,1,23,3,3,5
3,2,0,2,2,55,2,1,3,1,20,59,0,13,3,3,5
2,1,3,4,0,257,3,1,0,2,22,32,0,27,3,3,5
2,1,1,1,1,317,2,0,0,2,21,76,0,22,3,3,5
0,3,0,7,2,184,1,0,3,0,21,41,0,29,3,3,5
1,0,4,0,2,127,2,1,3,3,22,4,4,38,3,3,5
3,2,3,5,0,80,1,2,3,1,20,34,0,22,3,3,5
4,4,4,8,0,58,3,0,3,0,22,38,0,30,3,3,5
4,4,4,8,0,131,2,0,0,3,23,72,0,23,3,3,5
2,1,0,7,0,372,3,2,2,2,21,25,0,34,3,3,5
0,3,4,10,1,123,1,2,3,0,20,42,0,37,3,3,5
4,4,0,7,2,114,2,1,2,3,23,28,0,16,3,3,5
0,3,0,7,1,51,1,1,3,6,19,3,7,7,3,3,5
1,0,0,7,1,87,2,2,3,0,21,30,2,19,3,3,5
2,1,4,8,2,415,1,0,0,1,19,69,0,28,3,3,5
1,0,1,9,1,91,2,2,2,6,21,67,0,25,3,3,5
2,1,1,6,0,215,2,1,3,0,21,38,0,13,3,3,5
1,0,1,1,1,14,3,1,3,0,21,61,0,30,3,3,5
1,0,2,11,2,281,3,1,2,6,22,63,0,10,3,3,5
2,1,4,0,1,137,3,2,2,0,21,43,0,13,3,3,5
2,1,1,6,0,96,1,1,3,0,20,79,0,30,3,3,5
4,4,3,4,1,290,2,0,2,3,21,30,0,14,3,3,5
0,3,3,4,0,12,1,1,3,2,20,75,0,39,3,3,5
1,0,1,6,2,408,2,2,0,0,22,75,0,11,3,3,5
0,3,1,3,1,124,3,1,0,0,19,40,0,23,3,3,5
1,0,1,9,2,453,2,2,2,6,20,63,1,11,3,3,5
1,0,3,4,1,456,1,1,2,3,21,33,0,37,3,3,5
2,1,0,2,2,380,1,2,3,1,21,51,0,27,3,3,5
0,3,4,10,0,161,3,2,2,0,4,14,3,23,3,3,5
3,2,2,11,0,312,1,2,3,2,23,38,0,35,3,3,5
4,4,2,11,0,477,3,1,0,3,22,86,0,25,3,3,5
4,4,0,2,0,166,3,1,0,6,21,68,0,5,3,3,5
4,4,4,8,0,119,2,0,3,3,21,84,0,27,3,3,5
2,1,1,6,0,96,1,1,3,2,18,20,0,7,3,3,5
4,4,4,10,2,481,3,1,3,3,23,60,0,40,3,3,5
1,0,1,3,1,128,3,0,2,6,21,57,0,33,3,3,5
2,1,0,2,1,273,3,2,0,0,21,28,0,39,3,3,5
0,3,4,10,1,123,1,2,3,0,19,78,0,9,3,3,5
2,1,4,0,0,272,3,0,3,1,19,30,0,30,3,3,5
1,0,0,2,1,432,2,2,2,6,19,42,0,9,3,3,5
0,3,1,6,0,134,3,0,3,0,22,85,0,18,3,3,5
4,4,4,10,0,436,3,2,0,0,21,42,0,22,3,3,5
0,3,2,11,2,279,3,1,2,0,22,63,0,19,3,3,5
1,0,1,1,0,441,2,2,0,5,21,137,0,174,3,3,1
0,3,2,11,2,279,3,1,2,2,21,49,0,20,3,3,5
2,1,3,5,2,231,2,0,3,1,18,39,0,37,3,3,5
4,4,4,10,2,147,1,0,3,2,21,48,0,17,3,3,5
0,3,0,7,1,333,2,0,2,0,21,74,0,31,3,3,5
0,3,4,10,1,122,2,2,0,2,21,53,0,21,3,3,5
0,3,0,2,2,101,3,1,2,0,18,73,0,18,3,3,5
1,0,0,2,1,158,1,0,3,2,20,76,0,33,3,3,5
0,3,2,11,2,357,1,0,0,6,19,83,0,33,3,3,5
2,1,4,10,1,398,3,2,3,1,19,40,0,30,3,3,5
1,0,3,4,1,417,1,1,2,5,21,54,0,7,3,3,5
3,2,4,10,1,495,1,1,3,4,21,81,0,36,3,3,5
0,3,4,0,2,310,1,2,2,6,22,82,2,16,3,3,5
3,2,4,0,2,141,3,0,3,2,22,78,0,19,3,3,5
4,4,4,10,0,160,1,0,0,2,20,86,0,11,3,3,5
3,2,4,10,1,495,1,1,3,4,21,21,0,6,3,3,5
4,4,0,7,2,324,3,2,1,2,4,18,3,8,3,3,5
0,3,0,7,2,164,1,0,3,0,20,64,0,28,3,3,5
3,2,4,8,2,400,3,2,3,2,21,55,0,17,3,3,5
3,2,2,11,0,312,1,2,3,1,22,36,0,20,3,3,5
3,2,0,2,0,340,3,1,3,1,21,48,0,17,3,3,5
2,1,2,11,1,149,2,0,2,1,21,78,0,9,3,3,5
4,4,1,1,0,246,1,0,3,3,19,68,0,24,3,3,5
2,1,1,6,0,167,3,0,0,0,19,60,0,21,3,3,5
2,1,3,5,0,452,1,0,3,1,19,33,0,13,3,3,5
2,1,1,1,2,42,3,1,0,1,20,31,0,32,3,3,5
2,1,4,0,1,50,2,1,0,1,19,7,4,40,3,3,5
2,1,3,5,1,251,3,2,2,0,20,38,0,32,3,3,5
1,0,0,7,0,307,2,1,0,5,20,24,0,32,3,3,5
0,3,3,5,1,64,1,2,3,6,20,59,0,38,3,3,5
3,2,2,11,1,405,1,0,2,4,22,24,1,18,3,3,5
2,1,2,11,2,89,1,2,2,1,20,83,0,32,3,3,5
3,2,1,1,2,394,1,2,2,4,22,75,0,10,3,3,5
3,2,2,11,0,312,1,2,3,1,22,43,0,33,3,3,5
2,1,4,0,2,294,2,2,3,2,21,85,0,8,3,3,5
2,1,0,7,0,478,3,2,3,0,21,31,0,15,3,3,5
2,1,2,11,2,13,2,0,2,1,21,37,0,36,3,3,5
1,0,4,0,2,127,2,1,3,3,22,32,0,27,3,3,5
2,1,2,11,2,196,2,1,2,1,19,43,0,15,3,3,5
4,4,0,7,2,92,3,0,0,3,21,21,2,23,3,3,5
3,2,4,10,2,382,3,0,2,2,21,71,2,38,3,3,5
0,3,4,8,0,103,0,1,1,2,2,13,1,6,3,3,5
3,2,3,5,0,80,1,2,3,1,19,80,0,40,3,3,5
4,4,0,7,2,429,1,2,3,3,23,40,0,7,3,3,5
1,0,3,5,2,341,2,2,3,0,23,40,0,20,3,3,5
1,0,3,5,0,155,3,2,2,0,22,300,0,224,3,3,4
1,0,4,0,0,414,3,2,3,2,20,46,0,38,3,3,5
3,2,0,2,0,363,2,0,2,2,20,27,0,11,3,3,5
1,0,0,2,1,432,2,2,2,6,19,89,0,14,3,3,5
2,1,0,7,2,372,3,2,2,2,20,90,0,15,3,3,5
1,0,1,3,0,285,3,1,3,3,21,86,0,21,3,3,5
4,4,1,6,1,412,1,0,0,3,22,26,0,11,3,3,5
3,2,3,4,1,233,3,1,0,4,22,38,0,34,3,3,5
2,1,1,3,0,135,1,2,3,2,20,20,0,16,3,3,5
2,1,2,11,1,149,2,0,2,1,21,35,0,7,3,3,5
4,4,4,0,0,10,1,1,2,3,21,76,0,15,3,3,5
1,0,4,10,2,179,2,2,2,0,21,32,0,14,3,3,5
2,1,4,10,2,234,2,1,0,1,22,52,0,34,3,3,5
2,1,2,11,1,260,1,0,3,0,19,38,0,38,3,3,5
1,0,3,5,2,397,2,1,0,2,20,49,0,13,3,3,5
2,1,3,5,0,159,3,2,0,1,21,78,0,39,3,3,5
3,2,1,9,1,323,1,0,2,4,21,21,0,9,3,3,5
2,1,2,11,1,149,2,0,2,1,20,26,0,28,3,3,5
4,4,1,3,2,410,1,1,0,0,20,56,0,17,3,3,5
3,2,3,5,0,31,1,0,2,4,21,39,0,15,3,3,5
4,4,1,6,1,412,1,0,0,3,21,61,0,10,3,3,5
3,2,3,5,2,418,3,2,2,1,23,57,0,24,3,3,5
1,0,4,0,2,384,3,2,3,6,23,54,0,9,3,3,5
0,3,0,2,0,284,2,1,3,6,22,34,0,40,3,3,5
1,0,3,5,2,221,3,2,2,3,21,49,2,8,3,3,5
1,0,4,10,0,202,1,0,2,0,22,34,0,14,3,3,5
0,3,1,9,2,17,1,2,2,2,18,90,0,146,3,3,3
2,1,3,5,2,297,2,0,2,0,21,60,0,24,3,3,5
2,1,0,2,0,336,2,1,0,0,21,59,0,28,3,3,5
2,1,3,4,1,145,1,1,0,2,19,36,0,29,3,3,5
2,1,4,10,2,234,2,1,0,1,21,70,1,27,3,3,5
4,4,4,10,0,352,1,0,2,3,23,74,0,29,3,3,5
3,2,2,11,1,365,1,1,3,2,23,55,0,8,3,3,5
0,3,3,4,0,12,1,1,3,2,20,55,0,35,3,3,5
1,0,3,4,1,39,3,1,3,5,20,37,0,8,3,3,5
3,2,2,11,1,298,1,0,3,4,21,72,0,35,3,3,5
4,4,4,0,2,26,3,0,2,2,21,78,0,14,3,3,5
1,0,3,5,2,132,3,1,2,2,22,48,0,6,3,3,5
4,4,1,1,0,246,1,0,3,3,21,60,0,33,3,3,5
1,0,1,9,0,245,3,2,3,0,20,22,0,11,3,3,5
1,0,0,2,0,148,2,1,0,0,21,72,0,25,3,3,5
4,4,0,2,1,427,1,1,3,0,22,81,0,22,3,3,5
0,3,0,2,0,284,2,1,3,6,21,21,0,40,3,3,5
2,1,2,11,1,229,1,1,2,0,20,55,0,7,3,3,5
3,2,2,11,2,236,2,1,2,4,23,56,0,31,3,3,5
2,1,0,2,1,416,2,0,3,2,21,30,0,34,3,3,5
3,2,2,11,1,365,1,1,3,2,21,54,0,14,3,3,5
1,0,2,11,0,299,3,2,2,0,19,61,0,13,3,3,5
2,1,0,7,1,120,2,2,0,0,20,57,0,28,3,3,5
3,2,1,3,0,383,2,0,2,4,22,52,0,28,3,3,5
2,1,2,11,1,482,3,2,2,0,19,23,0,22,3,3,5
3,2,4,10,2,175,3,1,3,1,21,31,0,5,3,3,5
3,2,0,7,2,22,3,0,0,1,23,61,0,40,3,3,5
1,0,3,5,2,341,2,2,3,0,23,34,0,36,3,3,5
3,2,4,10,1,495,1,1,3,4,20,69,0,21,3,3,5
0,3,1,9,0,286,1,1,3,2,21,8,3,15,3,3,5
0,3,3,4,0,12,1,1,3,2,21,55,1,29,3,3,5
4,4,1,9,2,46,3,1,0,0,20,53,0,22,3,3,5
2,1,4,8,0,488,2,2,2,0,19,68,0,13,3,3,5
0,3,3,4,2,390,3,2,3,6,20,60,0,27,3,3,5
1,0,1,3,2,244,2,1,2,2,20,90,0,31,3,3,5
3,2,0,7,2,404,3,1,0,2,21,74,0,28,3,3,5
0,3,4,0,2,462,3,2,0,6,19,80,0,6,3,3,5
0,3,1,1,2,313,3,0,2,6,21,57,0,22,3,3,5
4,4,2,11,1,271,3,0,0,0,21,56,0,25,3,3,5
2,1,3,5,0,452,1,0,3,1,19,37,0,13,3,3,5
0,3,0,2,0,259,3,0,3,0,22,53,0,38,3,3,5
4,4,2,11,0,471,1,0,3,3,21,51,0,18,3,3,5
2,1,0,7,0,370,2,2,2,2,21,37,0,32,3,3,5
0,3,2,11,0,337,2,0,0,0,20,85,0,40,3,3,5
2,1,4,0,2,294,2,2,3,0,22,66,0,29,3,3,5
3,2,0,2,0,340,3,1,3,2,21,69,0,24,3,3,5
4,4,1,6,2,428,2,0,2,0,19,67,0,17,3,3,5
1,0,1,3,2,458,2,2,0,6,22,56,0,29,3,3,5
4,4,1,9,0,172,1,0,3,2,23,47,0,20,3,3,5
2,1,3,5,1,251,3,2,2,1,22,20,0,10,3,3,5
2,1,4,10,1,241,2,0,2,2,20,66,0,25,3,3,5
1,0,3,5,0,157,3,1,0,0,20,24,0,18,3,3,5
2,1,1,1,0,373,3,0,2,1,20,79,0,39,3,3,5
3,2,2,11,1,405,1,0,2,4,22,86,0,22,3,3,5
1,0,0,2,2,406,2,2,3,6,19,48,0,15,3,3,5
1,0,0,7,0,129,2,1,2,6,20,8,4,12,3,3,5
4,4,2,11,2,208,1,0,0,6,22,88,0,35,3,3,5
4,4,1,6,1,99,3,0,2,0,20,81,0,20,3,3,5
1,0,1,6,1,315,1,2,3,6,21,26,0,21,3,3,5
4,4,0,2,2,362,2,2,2,2,19,53,0,40,3,3,5
2,1,3,4,2,38,3,0,0,0,20,38,0,34,3,3,5
0,3,1,6,2,49,2,0,3,2,19,58,0,7,3,3,5
1,0,2,11,0,299,3,2,2,0,21,87,0,8,3,3,5
3,2,1,1,2,27,2,0,0,4,22,63,0,18,3,3,5
2,1,1,3,1,247,3,2,2,2,20,39,0,5,3,3,5
3,2,1,1,2,394,1,2,2,4,21,87,0,39,3,3,5
2,1,4,8,0,488,2,2,2,0,19,45,0,16,3,3,5
1,0,1,9,1,91,2,2,2,2,21,59,0,38,3,3,5
0,3,4,0,2,462,3,2,0,6,21,65,0,8,3,3,5
3,2,1,1,1,360,2,1,0,4,23,59,0,31,3,3,5
2,1,3,4,1,145,1,1,0,0,21,47,2,12,3,3,5
1,0,3,5,1,88,2,1,0,6,22,33,2,38,3,3,5
0,3,4,0,2,462,3,2,0,6,19,51,0,8,3,3,5
4,4,3,4,2,100,2,0,0,3,21,40,0,5,3,3,5
1,0,2,11,1,437,1,1,3,3,22,56,0,26,3,3,5
1,0,0,7,0,76,1,0,0,6,21,64,0,40,3,3,5
2,1,1,6,0,215,2,1,3,0,20,37,0,19,3,3,5
4,4,4,0,2,331,1,2,0,3,19,65,0,36,3,3,5
1,0,4,0,2,150,3,1,2,6,19,5,6,14,3,3,5
0,3,0,7,0,411,2,1,2,6,18,66,0,8,3,3,5
1,0,3,4,1,456,1,1,2,3,21,74,0,14,3,3,5
0,3,0,7,0,411,2,1,2,6,19,52,0,36,3,3,5
4,4,4,10,2,308,3,2,0,3,19,50,0,25,3,3,5
1,0,3,4,1,30,3,2,2,3,20,40,0,37,3,3,5
3,2,0,2,2,116,2,1,2,4,22,27,0,28,3,3,5
0,3,1,9,1,69,2,0,0,2,20,79,0,11,3,3,5
3,2,2,11,0,407,2,1,2,1,21,31,0,33,3,3,5
3,2,0,7,1,8,3,0,3,1,21,44,0,28,3,3,5
1,0,4,8,0,227,1,2,0,3,21,45,0,15,3,3,5
2,1,1,6,2,62,2,1,2,1,21,36,2,17,3,3,5
0,3,3,4,1,185,2,0,2,2,18,39,0,35,3,3,5
0,3,3,5,1,64,1,2,3,6,20,64,0,13,3,3,5
3,2,0,7,0,140,3,0,2,2,22,117,1,87,3,3,3
3,2,0,2,1,355,2,1,2,2,21,84,0,18,3,3,5
2,1,0,2,0,52,2,2,3,0,21,74,0,13,3,3,5
2,1,3,4,1,145,1,1,0,0,21,38,0,6,3,3,5
1,0,1,3,2,244,2,1,2,2,20,79,0,21,3,3,5
0,3,2,11,2,357,1,0,0,6,19,86,1,32,3,3,5
3,2,0,7,0,325,1,2,3,1,21,36,0,38,3,3,5
4,4,3,4,1,290,2,0,2,3,20,21,0,39,3,3,5
0,3,2,11,2,353,2,2,0,2,20,75,0,26,3,3,5
0,3,3,4,2,350,3,1,0,6,19,82,0,37,3,3,5
2,1,2,11,1,482,3,2,2,2,21,36,0,13,3,3,5
2,1,2,11,2,57,2,0,0,0,20,20,0,22,3,3,5
1,0,1,3,1,128,3,0,2,3,22,60,2,12,3,3,5
4,4,3,5,0,199,2,2,3,2,20,44,0,20,3,3,5
2,1,4,10,0,241,2,0,2,1,19,34,0,15,3,3,5
1,0,0,7,0,129,2,1,2,2,21,57,0,22,3,3,5
1,0,3,4,0,450,2,0,0,6,19,69,0,25,3,3,5
3,2,0,2,1,7,1,0,0,2,22,89,0,25,3,3,5
2,1,0,7,2,219,3,0,2,2,22,42,0,14,3,3,5
1,0,4,8,1,23,2,1,3,2,18,67,0,24,3,3,5
1,0,0,2,2,34,3,0,3,2,19,84,0,36,3,3,5
0,3,4,10,1,123,1,2,3,0,20,28,0,32,3,3,5
3,2,2,11,2,236,1,1,2,4,23,134,0,176,3,3,3
2,1,4,8,1,204,2,0,3,2,21,56,0,32,3,3,5
1,0,0,7,0,943,2,1,0,3,21,75,0,14,2,1,5
2,1,0,7,1,120,2,2,0,0,22,37,0,16,3,3,5
3,2,2,11,2,490,2,0,0,2,23,81,0,26,3,3,5
2,1,2,11,2,89,1,2,2,1,18,75,0,40,3,3,5
1,0,4,10,2,179,2,2,2,0,20,21,0,7,3,3,5
3,2,0,7,2,473,1,2,2,2,22,55,0,15,3,3,5
1,0,3,4,1,39,3,1,3,6,20,67,0,13,3,3,5
4,4,3,5,2,126,3,0,3,3,23,85,0,27,3,3,5
0,3,4,8,2,422,3,2,2,2,19,69,0,12,3,3,5
1,0,3,5,0,125,3,2,0,3,21,60,0,26,3,3,5
2,1,1,6,2,62,2,1,2,1,20,49,0,27,3,3,5
4,4,3,5,1,136,3,0,2,0,21,33,0,9,3,3,5
2,1,3,5,0,328,1,1,2,1,22,86,0,33,3,3,5
3,2,4,0,2,168,2,1,2,1,20,57,0,23,3,3,5
2,1,4,10,2,234,2,1,0,1,22,24,0,21,3,3,5
0,3,0,7,0,93,1,1,3,6,20,67,0,22,3,3,5
4,4,2,11,1,430,3,2,2,0,5,14,1,12,3,3,5
3,2,0,7,0,106,1,0,3,2,21,67,0,28,3,3,5
4,4,1,1,0,246,1,0,3,3,21,33,0,17,3,3,5
2,1,2,11,1,395,2,1,3,0,19,77,0,6,3,3,5
4,4,2,11,0,60,2,0,3,0,22,83,0,18,3,3,5
1,0,2,11,2,36,3,1,3,3,22,55,0,13,3,3,5
3,2,0,2,1,355,2,1,2,2,21,42,0,34,3,3,5
4,4,3,5,0,86,3,2,0,2,20,29,0,34,3,3,5
4,4,3,5,0,199,2,2,3,2,21,26,0,14,3,3,5
2,1,2,11,2,13,2,0,2,1,21,53,0,24,3,3,5
2,1,1,6,2,348,1,2,2,2,20,50,0,6,3,3,5
3,2,0,7,0,140,3,0,2,2,20,63,0,14,3,3,5
1,0,3,4,0,450,2,0,0,6,21,76,0,10,3,3,5
0,3,3,4,1,185,1,0,2,2,19,50,0,5,3,3,5
2,1,1,6,0,215,2,1,3,0,21,69,0,30,3,3,5
1,0,1,3,1,420,1,2,0,0,21,32,1,19,3,3,5
4,4,1,9,2,392,2,2,2,6,21,77,0,36,3,3,5
0,3,0,7,1,51,1,1,3,6,21,85,0,23,3,3,5
1,0,2,11,2,15,3,2,1,2,4,7,2,28,3,3,5
4,4,3,5,2,356,1,2,0,2,19,20,0,19,3,3,5
1,0,0,2,2,391,1,1,3,6,20,53,0,28,3,3,5
3,2,2,11,2,156,3,2,0,2,21,47,0,38,3,3,5
1,0,1,3,2,291,1,1,2,3,21,185,0,293,3,3,1
2,1,0,2,1,276,3,1,0,0,20,26,0,6,3,3,5
3,2,4,8,1,195,1,0,2,1,22,67,0,38,3,3,5
2,1,0,2,1,416,2,0,3,1,20,32,0,37,3,3,5
0,3,3,4,1,390,3,2,3,6,20,34,0,40,3,3,5
3,2,0,2,2,295,3,1,0,2,21,46,0,25,3,3,5
1,0,1,3,0,285,3,1,3,3,19,49,0,10,3,3,5
1,0,2,11,2,409,1,2,0,3,21,35,0,20,3,3,5
2,1,0,7,0,240,1,0,3,2,21,83,0,22,3,3,5
0,3,0,7,2,184,1,0,3,6,19,22,2,23,3,3,5
1,0,3,4,2,283,2,0,3,3,23,39,2,22,3,3,5
4,4,1,1,1,399,1,1,0,3,21,29,0,37,3,3,5
1,0,3,5,2,376,3,1,0,6,23,64,0,37,3,3,5
3,2,4,10,1,495,1,1,3,1,21,79,0,17,3,3,5
2,1,1,3,1,247,3,2,2,0,20,59,0,32,3,3,5
0,3,1,6,1,351,2,2,2,2,18,51,0,40,3,3,5
1,0,4,10,1,484,3,0,0,6,21,34,0,11,3,3,5
1,0,3,5,2,341,2,2,3,5,21,34,0,23,3,3,5
3,2,3,5,2,418,3,2,2,1,20,59,0,22,3,3,5
3,2,1,3,1,303,3,2,3,4,21,56,0,22,3,3,5
3,2,0,2,0,340,3,1,3,2,22,64,0,15,3,3,5
4,4,2,11,2,208,1,0,0,6,22,3,6,33,3,3,5
3,2,3,4,0,466,3,0,3,2,22,57,0,37,3,3,5
0,3,3,4,0,118,3,1,0,6,22,83,0,20,3,3,5
1,0,2,11,1,84,2,0,2,0,20,56,0,17,3,3,5
1,0,4,0,1,146,2,0,0,2,20,29,0,34,3,3,5
2,1,1,6,2,348,1,2,2,2,19,88,0,28,3,3,5
1,0,3,5,0,155,3,2,2,0,23,30,0,12,3,3,5
3,2,0,7,2,22,3,0,0,2,22,46,0,18,3,3,5
1,0,0,2,1,34,3,0,3,2,21,44,0,14,3,3,5
0,3,0,2,2,371,2,1,0,6,19,87,2,21,3,3,5
4,4,1,1,0,246,1,0,3,3,20,31,0,13,3,3,5
0,3,4,8,2,82,3,2,2,6,21,34,1,38,3,3,5
2,1,3,4,0,275,2,0,0,2,19,57,0,28,3,3,5
3,2,2,11,2,156,3,2,0,2,22,48,0,19,3,3,5
1,0,4,0,1,258,3,0,3,3,21,69,0,40,3,3,5
3,2,0,2,2,368,2,0,2,1,22,21,0,12,3,3,5
2,1,0,7,1,120,2,2,0,0,21,52,0,9,3,3,5
4,4,1,6,2,2,3,2,3,2,21,6,7,37,3,3,5
1,0,2,11,0,210,3,1,3,2,22,30,0,40,3,3,5
0,3,0,7,0,403,1,2,0,6,19,88,0,9,3,3,5
4,4,0,7,2,6,1,2,2,6,22,81,0,28,3,3,5
2,1,4,0,1,137,3,2,2,0,21,77,0,36,3,3,5
1,0,2,11,2,437,1,1,3,6,23,33,0,34,3,3,5
1,0,1,1,1,14,3,1,3,0,23,33,0,35,3,3,5
3,2,4,0,2,168,2,1,2,1,20,27,0,29,3,3,5
1,0,2,11,2,470,4,2,1,5,1,17,1,32,3,3,5
0,3,4,10,1,85,3,2,3,0,20,78,0,26,3,3,5
4,4,2,11,0,37,1,2,3,2,20,55,0,5,3,3,5
4,4,1,6,1,412,1,0,0,3,22,22,0,18,3,3,5
1,0,4,0,1,321,3,0,2,2,21,26,0,17,3,3,5
0,3,1,6,2,282,3,0,2,2,19,71,0,33,3,3,5
4,4,1,6,1,412,1,0,0,3,22,47,0,35,3,3,5
0,3,1,9,2,142,1,0,0,2,21,72,0,9,3,3,5
4,4,4,8,1,130,1,2,0,0,20,70,0,36,3,3,5
3,2,3,5,2,361,3,1,3,4,21,37,0,12,3,3,5
3,2,2,11,1,298,1,0,3,4,23,33,0,39,3,3,5
0,3,1,1,2,313,3,0,2,6,20,27,0,28,3,3,5
2,1,2,11,0,107,1,2,2,0,22,20,0,29,3,3,5
1,0,1,3,0,176,3,0,2,6,4,17,2,16,3,3,5
2,1,4,0,1,152,2,1,2,2,20,82,0,38,3,3,5
0,3,2,11,2,353,2,2,0,2,19,80,0,32,3,3,5
3,2,0,2,2,368,2,0,2,1,21,35,0,40,3,3,5
4,4,2,11,0,60,2,0,3,0,23,73,0,34,3,3,5
3,2,1,9,1,98,1,1,0,4,22,79,0,20,3,3,5
1,0,0,7,2,445,1,0,3,5,22,148,0,154,3,3,3
0,3,0,7,2,184,1,0,3,2,19,74,0,40,3,3,5
1,0,0,7,0,396,3,1,0,2,21,48,0,10,3,3,5
4,4,4,8,1,24,3,2,2,0,21,75,0,24,3,3,5
1,0,1,6,0,377,1,1,3,5,23,56,0,18,3,3,5
1,0,3,5,2,15,2,2,0,2,21,3,3,31,3,3,5
4,4,2,11,0,37,1,2,3,3,21,53,0,19,3,3,5
2,1,2,11,1,1219,1,1,3,0,20,65,0,14,1,1,5
0,3,0,7,0,287,2,0,2,2,22,69,0,18,3,3,5
0,3,1,9,1,69,2,0,0,2,20,57,0,8,3,3,5
2,1,3,4,0,434,2,0,2,1,20,47,0,20,3,3,5
4,4,1,6,1,412,1,0,0,3,21,22,0,27,3,3,5
4,4,0,2,1,212,2,2,0,0,22,35,0,9,3,3,5
0,3,3,4,0,118,3,1,0,6,21,34,0,38,3,3,5
1,0,3,5,2,221,3,2,2,3,19,75,0,35,3,3,5
3,2,1,9,1,323,1,0,2,4,21,65,0,29,3,3,5
3,2,0,2,2,368,2,0,2,1,20,26,0,37,3,3,5
0,3,4,0,0,327,2,0,2,6,20,30,0,6,3,3,5
0,3,2,11,1,329,1,1,0,2,20,87,0,21,3,3,5
4,4,4,10,2,187,2,2,2,6,21,50,0,25,3,3,5
1,0,4,10,2,117,2,2,3,6,22,83,0,10,3,3,5
4,4,2,11,2,41,3,0,3,6,20,50,0,31,3,3,5
1,0,0,2,2,178,2,2,0,3,19,256,0,318,3,3,0
3,2,2,11,2,110,2,1,0,2,22,84,0,17,3,3,5
1,0,2,11,2,437,1,1,3,6,23,26,0,5,3,3,5
1,0,2,11,1,35,1,2,2,5,22,65,1,18,3,3,5
3,2,2,11,1,365,1,1,3,2,21,50,0,14,3,3,5
3,2,0,2,1,7,1,0,0,2,22,40,0,21,3,3,5
2,1,1,1,1,317,2,0,0,2,21,27,0,19,3,3,5
2,1,3,5,0,967,2,0,0,0,19,53,0,20,2,1,5
1,0,3,5,0,498,3,1,2,6,3,7,1,31,3,3,5
0,3,3,4,0,374,1,2,2,2,21,33,0,14,3,3,5
1,0,1,3,1,311,3,1,2,3,21,20,0,30,3,3,5
3,2,1,3,0,249,2,2,0,4,21,36,0,36,3,3,5
2,1,4,0,1,152,2,1,2,2,20,30,0,26,3,3,5
0,3,1,1,2,618,3,1,0,2,18,31,0,5,1,0,5
3,2,4,10,2,382,3,0,2,2,20,26,0,39,3,3,5
2,1,1,6,2,62,2,1,2,2,21,23,0,37,3,3,5
4,4,0,2,1,108,1,2,3,6,22,88,1,14,3,3,5
1,0,0,7,2,445,2,0,3,5,22,62,0,27,3,3,5
2,1,4,8,0,488,2,2,2,0,20,64,0,29,3,3,5
3,2,0,2,2,235,3,1,3,1,20,57,0,38,3,3,5
0,3,2,11,1,3,1,2,0,0,19,59,0,11,3,3,5
3,2,2,11,1,298,1,0,3,4,22,41,0,24,3,3,5
1,0,4,0,1,146,2,0,0,2,21,59,0,31,3,3,5
2,1,3,5,2,231,2,0,3,2,20,130,0,184,3,3,3
1,0,3,4,1,75,3,0,2,0,21,83,0,40,3,3,5
1,0,2,11,2,36,3,1,3,3,21,63,0,14,3,3,5
2,1,0,7,0,332,1,1,2,0,20,43,0,12,3,3,5
2,1,2,11,0,335,2,0,0,2,21,32,0,32,3,3,5
3,2,4,10,0,174,2,1,2,2,23,82,0,15,3,3,5
3,2,3,5,2,361,3,1,3,4,22,60,0,16,3,3,5
4,4,4,0,0,288,1,1,3,2,23,36,0,16,3,3,5
2,1,0,7,0,346,1,2,0,0,22,48,0,18,3,3,5
4,4,4,0,2,338,1,2,3,6,22,49,0,8,3,3,5
0,3,1,6,0,379,1,2,2,6,19,63,0,40,3,3,5
2,1,0,2,1,111,2,0,3,0,21,21,0,29,3,3,5
1,0,1,9,1,0,1,1,3,3,23,28,0,22,3,3,5
4,4,4,8,0,58,3,0,3,0,22,27,0,29,3,3,5
4,4,3,4,1,222,1,1,3,3,20,70,0,38,3,3,5
4,4,1,1,0,246,1,0,3,3,22,60,0,13,3,3,5
